employee_id,name,age,department,position,hire_date,leave_date,salary,got_raise,raise_count,months_since_last_raise,has_training,trainings_count,months_since_last_training,performance,enps,attrition
957,Тит Витальевич Федосеев,28,Продажи,KAM,2022-12-23,2023-03-25,544.0,1,1,21,1,2,8,4.0,-21,1
958,Самсон Евсеевич Рыбаков,31,HR,Рекрутер,2024-03-07,,512.0,0,0,9,1,1,7,2.3,74,0
959,тов. Фомин Поликарп Владленович,39,Производство,Начальник цеха,2024-01-15,,361.0,0,0,11,0,0,11,3.8,10,0
960,Зуев Соломон Валентинович,43,Производство,Начальник цеха,2023-09-09,,359.0,0,0,15,1,1,13,4.2,40,0
961,Терентьева Лидия Геннадьевна,36,Логистика,Менеджер логистики,2023-06-30,,374.0,1,1,16,1,2,7,3.3,-30,0
962,Денисова Раиса Афанасьевна,52,IT,Разработчик,2023-01-07,2024-04-10,1176.0,0,0,23,0,0,23,2.9,86,1
963,Аким Артемьевич Гордеев,51,Финансы,Экономист,2022-10-29,,541.0,1,2,13,1,1,6,3.6,-13,0
964,Сысоев Эдуард Викторович,23,IT,Аналитик,2023-01-22,,1030.0,1,1,11,0,0,23,3.3,59,0
965,Агафья Петровна Крылова,32,Продажи,Менеджер продаж,2023-05-04,,452.0,1,1,4,0,0,19,3.5,76,0
966,Аксенов Доброслав Вячеславович,30,Производство,Технолог,2023-04-27,,529.0,1,1,15,1,1,10,3.6,26,0
967,Жданова Евфросиния Филипповна,29,Продажи,Менеджер продаж,2022-10-21,,500.0,1,2,1,1,1,16,3.9,24,0
968,Фёкла Леонидовна Белякова,38,IT,IT-менеджер,2023-07-22,,1155.0,1,1,7,1,1,5,4.2,4,0
969,Киселева Елена Вениаминовна,35,Логистика,Кладовщик,2024-01-31,2024-07-18,378.0,0,0,11,0,0,11,2.3,41,1
970,Михеева Зоя Артемовна,42,Финансы,CFO,2023-05-04,2024-08-16,754.0,1,1,12,0,0,19,4.4,-24,1
971,Соболев Петр Евсеевич,28,Продажи,Старший менеджер,2022-10-04,,480.0,1,1,19,1,2,0,3.5,-17,0
972,Филарет Игнатович Брагин,41,Производство,Оператор,2024-02-14,,373.0,0,0,10,0,0,10,4.0,0,0
973,Фадеев Варфоломей Архипович,52,Производство,Оператор,2023-08-01,,333.0,1,1,2,1,1,0,4.8,20,0
974,Оксана Тимуровна Бирюкова,44,Производство,Начальник цеха,2024-01-14,,593.0,0,0,11,1,1,6,3.3,84,0
975,Евпраксия Егоровна Евдокимова,46,Логистика,Кладовщик,2022-01-25,,397.0,0,0,35,1,2,5,4.0,83,0
976,Гуляев Роман Глебович,31,Производство,Технолог,2022-08-09,,535.0,0,0,28,1,2,14,4.2,70,0
977,Зуева Полина Геннадиевна,49,Производство,Мастер смены,2023-10-01,,331.0,1,1,3,0,0,14,4.6,-11,0
978,Раиса Артемовна Орехова,22,Логистика,Менеджер логистики,2022-04-10,,315.0,1,1,5,1,3,3,3.5,28,0
979,Бирюкова Евфросиния Натановна,26,Производство,Мастер смены,2022-06-15,,398.0,1,1,11,0,0,30,4.6,28,0
980,Горбачев Пимен Денисович,50,IT,DevOps,2024-02-21,,1004.0,0,0,10,0,0,10,4.0,42,0
981,Соколов Леон Игоревич,48,Производство,Мастер смены,2023-02-15,2023-08-09,560.0,0,0,22,1,1,11,2.4,10,1
982,Эмилия Матвеевна Большакова,24,Продажи,Директор продаж,2022-09-27,,679.0,1,2,1,1,1,22,3.4,75,0
983,Фёкла Владимировна Лобанова,46,Производство,Оператор,2022-10-25,,364.0,1,1,2,1,1,12,4.3,14,0
984,Сафонов Эрнст Харлампович,27,Логистика,Менеджер логистики,2022-04-22,2023-09-05,324.0,0,0,32,1,3,24,2.7,25,1
985,Архипова Анна Константиновна,53,Производство,Мастер смены,2022-12-17,2024-07-10,380.0,1,2,15,0,0,24,3.5,-11,1
986,Иларион Измаилович Васильев,24,Производство,Технолог,2022-11-24,,597.0,1,1,1,1,2,25,3.7,25,0
987,Жданов Вацлав Алексеевич,23,Производство,Технолог,2024-06-07,2024-12-31,587.0,0,0,6,0,0,6,3.5,-12,1
988,Орлова Лариса Сергеевна,50,Производство,Мастер смены,2024-06-13,2024-11-05,564.0,0,0,6,0,0,6,4.0,-7,1
989,Максимова Елизавета Богдановна,41,Производство,Начальник цеха,2022-12-17,,366.0,1,1,13,1,3,15,2.1,59,0
990,Алина Оскаровна Лазарева,22,Производство,Начальник цеха,2024-04-22,,477.0,0,0,8,0,0,8,3.2,62,0
991,Никонов Селиван Измаилович,42,Логистика,Кладовщик,2022-11-28,,283.0,1,1,4,1,3,10,5.0,22,0
992,Гуляева Лукия Ниловна,30,Логистика,Водитель,2023-04-07,2024-01-14,435.0,0,0,20,0,0,20,4.9,-3,1
993,Колесников Валентин Зиновьевич,46,Производство,Технолог,2023-09-08,,381.0,0,0,15,0,0,15,4.5,-29,0
994,Горбачев Давыд Васильевич,41,Финансы,Бухгалтер,2022-11-06,,691.0,0,0,25,1,3,20,3.3,28,0
995,Карпова Валентина Тимуровна,49,Производство,Мастер смены,2024-04-28,,466.0,0,0,8,0,0,8,4.3,17,0
996,Самсон Даниилович Герасимов,49,Логистика,Кладовщик,2023-07-10,,373.0,1,1,9,1,2,3,3.1,-19,0
997,Аникей Харламович Шилов,23,Финансы,Бухгалтер,2023-10-28,,739.0,1,1,1,1,1,11,3.5,-18,0
998,Бронислав Гавриилович Князев,40,Производство,Оператор,2023-11-15,2024-12-31,558.0,0,0,13,0,0,13,1.7,69,1
999,Иванов Савва Юлианович,52,Производство,Технолог,2024-05-26,2024-12-31,586.0,0,0,7,0,0,7,2.2,60,1
1000,Анна Дмитриевна Лаврентьева,36,Производство,Мастер смены,2024-03-11,,462.0,0,0,9,1,1,4,4.3,77,0
1001,Нестор Бориславович Мельников,37,Финансы,CFO,2023-11-21,,482.0,1,1,0,0,0,13,4.9,77,0
1002,Лавр Фомич Мясников,32,Логистика,Логист,2022-12-10,,515.0,1,1,7,1,3,6,3.7,48,0
1003,Евдоким Демидович Наумов,49,Производство,Оператор,2024-03-31,2024-12-31,356.0,0,0,9,0,0,9,2.9,-10,1
1004,Наина Викторовна Тихонова,29,Производство,Технолог,2023-06-01,,497.0,1,1,8,1,2,5,3.9,11,0
1005,Козлова Клавдия Вячеславовна,22,Производство,Оператор,2023-03-24,2024-07-17,496.0,0,0,21,0,0,21,2.8,-20,1
1006,Бобылев Панфил Аксёнович,44,Производство,Технолог,2023-04-10,2024-03-16,372.0,0,0,20,1,1,6,2.8,38,1
1007,Александра Афанасьевна Гурьева,38,Продажи,Директор продаж,2024-02-28,,694.0,0,0,10,0,0,10,4.5,51,0
1008,Дроздов Станимир Антонович,29,HR,HR-специалист,2023-04-16,,437.0,1,1,8,0,0,20,3.1,-19,0
1009,Третьяков Феликс Афанасьевич,35,Логистика,Логист,2024-05-08,,376.0,0,0,7,0,0,7,2.7,50,0
1010,Денис Анисимович Тихонов,42,Производство,Начальник цеха,2023-01-20,,497.0,1,1,5,0,0,23,4.0,8,0
1011,Зоя Михайловна Миронова,43,HR,HR-специалист,2022-05-01,,748.0,1,1,0,1,1,16,3.4,-6,0
1012,Иларион Игнатович Субботин,54,Производство,Оператор,2023-06-15,2023-10-13,533.0,0,0,18,1,1,3,1.7,85,1
1013,Быков Кузьма Яковлевич,30,Производство,Технолог,2022-03-27,,395.0,1,1,12,0,0,33,2.9,7,0
1014,Медведева Тамара Святославовна,54,Продажи,Директор продаж,2023-03-23,2024-04-03,804.0,0,0,21,1,1,5,4.3,-5,1
1015,Субботина Лариса Натановна,41,IT,Разработчик,2023-08-21,,733.0,0,0,16,1,2,15,2.7,46,0
1016,Пелагея Артемовна Павлова,28,Производство,Мастер смены,2023-09-30,,490.0,1,1,6,1,1,11,3.9,84,0
1017,Шубин Артем Дорофеевич,24,Финансы,CFO,2022-06-21,,882.0,1,1,18,1,3,9,2.2,37,0
1018,Лаврентий Георгиевич Виноградов,42,Производство,Оператор,2022-07-04,2024-08-04,440.0,0,0,29,1,2,7,2.5,-21,1
1019,Якушев Рюрик Трифонович,42,Производство,Технолог,2024-03-09,,354.0,0,0,9,0,0,9,3.4,42,0
1020,Комиссаров Аникита Гертрудович,26,Производство,Технолог,2023-07-30,2024-08-07,428.0,0,0,17,1,2,6,3.0,-17,1
1021,Валентина Оскаровна Блинова,48,Продажи,Менеджер продаж,2023-08-11,,703.0,1,1,10,1,1,6,4.0,33,0
1022,Таисия Филипповна Гордеева,29,IT,IT-менеджер,2022-05-03,,894.0,1,2,20,1,3,7,4.9,43,0
1023,Август Богданович Исаев,40,Производство,Оператор,2023-04-18,,357.0,1,1,1,1,2,16,4.6,-22,0
1024,Вышеслав Якубович Кулаков,41,Производство,Начальник цеха,2024-01-11,,397.0,0,0,11,1,1,1,3.8,41,0
1025,Антонина Валериевна Зимина,41,Производство,Оператор,2023-02-07,,515.0,1,1,15,1,2,3,4.5,-17,0
1026,Гурий Германович Михеев,28,Производство,Оператор,2022-05-23,2023-09-02,598.0,1,2,27,1,1,5,1.9,-19,1
1027,Данила Евстигнеевич Тарасов,25,Финансы,Бухгалтер,2023-12-06,,589.0,0,0,12,0,0,12,4.2,3,0
1028,Боян Тарасович Князев,32,Продажи,Директор продаж,2022-10-04,2023-06-02,796.0,1,2,14,0,0,26,3.7,-14,1
1029,Соколова Марфа Вячеславовна,50,Финансы,CFO,2023-10-15,,761.0,0,0,14,1,1,10,2.9,68,0
1030,Аристарх Антонович Елисеев,40,Логистика,Водитель,2022-09-28,,454.0,1,1,17,1,1,21,3.5,52,0
1031,Маргарита Ефимовна Казакова,53,HR,HR-специалист,2022-03-18,2023-01-15,421.0,0,0,33,1,1,14,3.7,-17,1
1032,Соболева Кира Геннадиевна,41,Финансы,Финансовый аналитик,2024-02-18,,778.0,0,0,10,0,0,10,3.0,87,0
1033,Крылова Иванна Святославовна,50,Производство,Мастер смены,2023-01-30,,563.0,0,0,23,1,1,6,4.3,57,0
1034,Самойлов Федот Афанасьевич,51,IT,Разработчик,2022-05-31,,1131.0,1,2,7,1,1,0,3.9,84,0
1035,Симон Владиленович Ковалев,55,Производство,Оператор,2023-05-03,,447.0,1,1,3,1,2,2,3.2,20,0
1036,Корнил Августович Елисеев,50,Производство,Мастер смены,2022-02-24,,396.0,0,0,34,0,0,34,3.9,53,0
1037,Нестерова Ольга Евгеньевна,40,Продажи,Директор продаж,2022-07-18,2022-12-06,513.0,0,0,29,1,2,16,2.7,-17,1
1038,Прокофий Ярославович Суворов,29,Продажи,Менеджер продаж,2022-08-13,2023-02-22,460.0,0,0,28,1,2,7,2.9,-22,1
1039,Савелий Аверьянович Тимофеев,47,Производство,Начальник цеха,2023-02-06,,348.0,1,1,15,0,0,22,3.8,51,0
1040,Остромир Абрамович Кузьмин,22,Продажи,KAM,2024-01-22,,476.0,0,0,11,1,1,11,4.0,0,0
1041,Калинин Ульян Богданович,33,Производство,Оператор,2022-06-20,,413.0,1,1,4,0,0,30,3.1,-28,0
1042,Кириллов Флорентин Гертрудович,22,IT,Разработчик,2022-06-24,,973.0,1,1,18,0,0,30,2.8,32,0
1043,Лидия Вадимовна Самсонова,23,Производство,Оператор,2022-02-16,,479.0,1,1,14,1,4,16,3.7,-18,0
1044,Синклитикия Ждановна Данилова,53,Производство,Мастер смены,2023-04-09,,526.0,1,1,15,1,1,11,3.9,28,0
1045,Валерий Федосеевич Носков,43,Финансы,Финансовый аналитик,2023-12-29,2024-11-08,854.0,1,1,1,1,1,10,2.4,-12,1
1046,Баранов Марк Анисимович,53,Продажи,Старший менеджер,2023-01-01,,452.0,1,1,11,0,0,23,3.4,65,0
1047,Татьяна Захаровна Кузьмина,28,Производство,Начальник цеха,2023-10-17,,590.0,1,1,14,0,0,14,3.4,83,0
1048,Ермолай Аксёнович Макаров,41,Производство,Начальник цеха,2022-10-10,,373.0,1,2,16,1,2,26,4.7,48,0
1049,Ирина Борисовна Петухова,44,Производство,Начальник цеха,2023-08-04,,401.0,0,0,16,1,1,4,3.1,7,0
1050,Моисеев Тимофей Артёмович,53,Логистика,Кладовщик,2022-11-07,,351.0,1,1,0,1,3,1,3.6,-3,0
1051,Горбачева Галина Анатольевна,53,Финансы,Бухгалтер,2022-02-24,,608.0,1,1,22,0,0,34,3.9,82,0
1052,Гаврилова Василиса Павловна,39,Финансы,Экономист,2022-03-30,,540.0,1,2,12,1,3,18,3.6,87,0
1053,Голубева Виктория Кузьминична,44,Производство,Оператор,2023-04-30,,390.0,1,1,13,1,1,3,4.9,46,0
1054,Афанасий Теймуразович Дроздов,42,Производство,Начальник цеха,2023-11-27,2024-12-31,545.0,0,0,13,0,0,13,2.4,2,1
1055,Белякова Элеонора Захаровна,27,Логистика,Логист,2022-11-09,,353.0,1,2,14,1,1,12,3.8,-18,0
1056,Артемьев Натан Гурьевич,44,Логистика,Логист,2023-05-31,,395.0,1,1,14,1,1,13,2.0,29,0
